GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM
Shot Chart Detail,0041300101,116,202714,Shelvin Mack,1610612737,Atlanta Hawks,1,0,4,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,174,201,1,1,20140419,IND,ATL
Shot Chart Detail,0041300101,117,201228,C.J. Watson,1610612754,Indiana Pacers,1,0,0,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,133,214,1,1,20140419,IND,ATL
Shot Chart Detail,0041300101,125,101133,Ian Mahinmi,1610612754,Indiana Pacers,2,11,12,Made Shot,Tip Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,7,-3,1,1,20140419,IND,ATL
Shot Chart Detail,0041300101,128,202362,Lance Stephenson,1610612754,Indiana Pacers,2,10,54,Made Shot,Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,15,6,1,1,20140419,IND,ATL
Shot Chart Detail,0041300101,129,101150,Lou Williams,1610612737,Atlanta Hawks,2,10,36,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,20,-82,189,1,1,20140419,IND,ATL
Shot Chart Detail,0041300101,130,202362,Lance Stephenson,1610612754,Indiana Pacers,2,10,16,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,7,-5,1,1,20140419,IND,ATL
Shot Chart Detail,0041300101,133,202362,Lance Stephenson,1610612754,Indiana Pacers,2,9,44,Made Shot,Step Back Jump shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,13,-79,112,1,1,20140419,IND,ATL
Shot Chart Detail,0041300101,141,2594,Kyle Korver,1610612737,Atlanta Hawks,2,8,59,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,22,-100,198,1,1,20140419,IND,ATL
Shot Chart Detail,0041300101,147,2594,Kyle Korver,1610612737,Atlanta Hawks,2,7,56,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,20,-90,186,1,1,20140419,IND,ATL
Shot Chart Detail,0041300101,148,202323,Evan Turner,1610612754,Indiana Pacers,2,7,38,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,15,-147,48,1,1,20140419,IND,ATL
Shot Chart Detail,0041300101,169,202323,Evan Turner,1610612754,Indiana Pacers,2,6,43,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,111,236,1,1,20140419,IND,ATL
Shot Chart Detail,0041300101,172,202331,Paul George,1610612754,Indiana Pacers,2,6,17,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-10,9,1,1,20140419,IND,ATL
Shot Chart Detail,0041300101,181,201960,DeMarre Carroll,1610612737,Atlanta Hawks,2,5,28,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-213,151,1,1,20140419,IND,ATL
Shot Chart Detail,0041300101,182,202331,Paul George,1610612754,Indiana Pacers,2,5,11,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-202,148,1,1,20140419,IND,ATL
Shot Chart Detail,0041300101,185,200794,Paul Millsap,1610612737,Atlanta Hawks,2,4,46,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,23,0,1,1,20140419,IND,ATL
Shot Chart Detail,0041300101,200,201952,Jeff Teague,1610612737,Atlanta Hawks,2,3,34,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,12,-11,1,1,20140419,IND,ATL
Shot Chart Detail,0041300101,206,202362,Lance Stephenson,1610612754,Indiana Pacers,2,3,7,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,230,-10,1,1,20140419,IND,ATL
Shot Chart Detail,0041300101,226,202331,Paul George,1610612754,Indiana Pacers,2,1,46,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,19,88,178,1,1,20140419,IND,ATL
Shot Chart Detail,0041300101,227,2594,Kyle Korver,1610612737,Atlanta Hawks,2,1,29,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-103,241,1,1,20140419,IND,ATL
Shot Chart Detail,0041300101,257,2594,Kyle Korver,1610612737,Atlanta Hawks,2,0,0,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,15,-5,1,1,20140419,IND,ATL
Shot Chart Detail,0041300101,262,200794,Paul Millsap,1610612737,Atlanta Hawks,3,11,41,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,23,3,1,1,20140419,IND,ATL
Shot Chart Detail,0041300101,273,201960,DeMarre Carroll,1610612737,Atlanta Hawks,3,10,31,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,179,181,1,1,20140419,IND,ATL
Shot Chart Detail,0041300101,285,201952,Jeff Teague,1610612737,Atlanta Hawks,3,9,35,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-54,58,1,1,20140419,IND,ATL
Shot Chart Detail,0041300101,288,202331,Paul George,1610612754,Indiana Pacers,3,9,15,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,159,206,1,1,20140419,IND,ATL
Shot Chart Detail,0041300101,293,200794,Paul Millsap,1610612737,Atlanta Hawks,3,8,31,Made Shot,Running Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-8,52,1,1,20140419,IND,ATL
Shot Chart Detail,0041300101,294,201588,George Hill,1610612754,Indiana Pacers,3,8,16,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-5,4,1,1,20140419,IND,ATL
Shot Chart Detail,0041300101,302,2561,David West,1610612754,Indiana Pacers,3,7,45,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,6,20,1,1,20140419,IND,ATL
Shot Chart Detail,0041300101,315,201952,Jeff Teague,1610612737,Atlanta Hawks,3,6,25,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,10,-8,1,1,20140419,IND,ATL
Shot Chart Detail,0041300101,318,201952,Jeff Teague,1610612737,Atlanta Hawks,3,5,54,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,206,162,1,1,20140419,IND,ATL
Shot Chart Detail,0041300101,320,201952,Jeff Teague,1610612737,Atlanta Hawks,3,5,6,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,18,-2,1,1,20140419,IND,ATL
Shot Chart Detail,0041300101,338,200794,Paul Millsap,1610612737,Atlanta Hawks,3,4,8,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-79,11,1,1,20140419,IND,ATL
Shot Chart Detail,0041300101,347,201228,C.J. Watson,1610612754,Indiana Pacers,3,3,37,Made Shot,Pullup Bank shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-98,233,1,1,20140419,IND,ATL
Shot Chart Detail,0041300101,388,200794,Paul Millsap,1610612737,Atlanta Hawks,3,1,47,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-98,235,1,1,20140419,IND,ATL
Shot Chart Detail,0041300101,402,202323,Evan Turner,1610612754,Indiana Pacers,3,1,8,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-5,-16,1,1,20140419,IND,ATL
Shot Chart Detail,0041300101,423,201588,George Hill,1610612754,Indiana Pacers,4,10,47,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,2,11,1,1,20140419,IND,ATL
Shot Chart Detail,0041300101,428,203118,Mike Scott,1610612737,Atlanta Hawks,4,10,0,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,24,-10,1,1,20140419,IND,ATL
Shot Chart Detail,0041300101,431,201960,DeMarre Carroll,1610612737,Atlanta Hawks,4,9,28,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,21,28,217,1,1,20140419,IND,ATL
Shot Chart Detail,0041300101,432,201588,George Hill,1610612754,Indiana Pacers,4,9,16,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-11,11,1,1,20140419,IND,ATL
Shot Chart Detail,0041300101,433,202714,Shelvin Mack,1610612737,Atlanta Hawks,4,8,54,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-46,247,1,1,20140419,IND,ATL
Shot Chart Detail,0041300101,448,203544,Pero Antic,1610612737,Atlanta Hawks,4,7,49,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-207,140,1,1,20140419,IND,ATL
Shot Chart Detail,0041300101,456,202362,Lance Stephenson,1610612754,Indiana Pacers,4,6,57,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,20,-202,-11,1,1,20140419,IND,ATL
Shot Chart Detail,0041300101,480,201579,Roy Hibbert,1610612754,Indiana Pacers,4,5,41,Made Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,12,50,1,1,20140419,IND,ATL
Shot Chart Detail,0041300101,485,201579,Roy Hibbert,1610612754,Indiana Pacers,4,5,7,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,39,12,1,1,20140419,IND,ATL
Shot Chart Detail,0041300101,486,200794,Paul Millsap,1610612737,Atlanta Hawks,4,4,44,Made Shot,Turnaround Bank shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,9,-97,-14,1,1,20140419,IND,ATL
Shot Chart Detail,0041300101,489,201952,Jeff Teague,1610612737,Atlanta Hawks,4,4,12,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,21,-5,1,1,20140419,IND,ATL
Shot Chart Detail,0041300101,490,202362,Lance Stephenson,1610612754,Indiana Pacers,4,3,58,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-21,250,1,1,20140419,IND,ATL
Shot Chart Detail,0041300101,496,2561,David West,1610612754,Indiana Pacers,4,3,23,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,54,22,1,1,20140419,IND,ATL
Shot Chart Detail,0041300101,525,202331,Paul George,1610612754,Indiana Pacers,4,1,1,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,237,0,1,1,20140419,IND,ATL
Shot Chart Detail,0041300101,529,202362,Lance Stephenson,1610612754,Indiana Pacers,4,0,33,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-160,187,1,1,20140419,IND,ATL
Shot Chart Detail,0041300101,536,201579,Roy Hibbert,1610612754,Indiana Pacers,4,0,9,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,17,-2,1,1,20140419,IND,ATL
Shot Chart Detail,0041300102,2,201579,Roy Hibbert,1610612754,Indiana Pacers,1,11,42,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-5,1,1,1,20140422,IND,ATL
Shot Chart Detail,0041300102,5,2561,David West,1610612754,Indiana Pacers,1,11,15,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-34,53,1,1,20140422,IND,ATL
Shot Chart Detail,0041300102,21,202331,Paul George,1610612754,Indiana Pacers,1,9,26,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,237,6,1,1,20140422,IND,ATL
Shot Chart Detail,0041300102,22,201960,DeMarre Carroll,1610612737,Atlanta Hawks,1,9,3,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-155,213,1,1,20140422,IND,ATL
Shot Chart Detail,0041300102,26,202362,Lance Stephenson,1610612754,Indiana Pacers,1,8,30,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-15,3,1,1,20140422,IND,ATL
Shot Chart Detail,0041300102,27,200794,Paul Millsap,1610612737,Atlanta Hawks,1,8,8,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,27,-2,276,1,1,20140422,IND,ATL
Shot Chart Detail,0041300102,28,202331,Paul George,1610612754,Indiana Pacers,1,7,46,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,17,4,1,1,20140422,IND,ATL
Shot Chart Detail,0041300102,29,201952,Jeff Teague,1610612737,Atlanta Hawks,1,7,30,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,19,-78,175,1,1,20140422,IND,ATL
Shot Chart Detail,0041300102,32,203544,Pero Antic,1610612737,Atlanta Hawks,1,6,53,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,19,184,74,1,1,20140422,IND,ATL
Shot Chart Detail,0041300102,43,201952,Jeff Teague,1610612737,Atlanta Hawks,1,5,50,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-7,0,1,1,20140422,IND,ATL
Shot Chart Detail,0041300102,49,202331,Paul George,1610612754,Indiana Pacers,1,5,18,Made Shot,Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,1,0,1,1,20140422,IND,ATL
Shot Chart Detail,0041300102,54,2561,David West,1610612754,Indiana Pacers,1,4,37,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,18,34,184,1,1,20140422,IND,ATL
Shot Chart Detail,0041300102,55,200794,Paul Millsap,1610612737,Atlanta Hawks,1,4,11,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,211,162,1,1,20140422,IND,ATL
Shot Chart Detail,0041300102,60,201952,Jeff Teague,1610612737,Atlanta Hawks,1,3,33,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,2,3,1,1,20140422,IND,ATL
Shot Chart Detail,0041300102,79,200794,Paul Millsap,1610612737,Atlanta Hawks,1,2,32,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-32,47,1,1,20140422,IND,ATL
Shot Chart Detail,0041300102,90,2449,Luis Scola,1610612754,Indiana Pacers,1,1,54,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,20,4,203,1,1,20140422,IND,ATL
Shot Chart Detail,0041300102,92,202323,Evan Turner,1610612754,Indiana Pacers,1,1,20,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,237,3,1,1,20140422,IND,ATL
Shot Chart Detail,0041300102,97,101150,Lou Williams,1610612737,Atlanta Hawks,1,0,43,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-123,233,1,1,20140422,IND,ATL
Shot Chart Detail,0041300102,105,101150,Lou Williams,1610612737,Atlanta Hawks,1,0,20,Made Shot,Running Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,10,108,0,1,1,20140422,IND,ATL
Shot Chart Detail,0041300102,111,101150,Lou Williams,1610612737,Atlanta Hawks,2,11,45,Made Shot,Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,18,7,1,1,20140422,IND,ATL
Shot Chart Detail,0041300102,116,2449,Luis Scola,1610612754,Indiana Pacers,2,11,3,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,21,-78,195,1,1,20140422,IND,ATL
Shot Chart Detail,0041300102,117,203118,Mike Scott,1610612737,Atlanta Hawks,2,10,42,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,11,-112,23,1,1,20140422,IND,ATL
Shot Chart Detail,0041300102,118,2449,Luis Scola,1610612754,Indiana Pacers,2,10,28,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,20,1,206,1,1,20140422,IND,ATL
Shot Chart Detail,0041300102,119,203118,Mike Scott,1610612737,Atlanta Hawks,2,10,8,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,226,137,1,1,20140422,IND,ATL
Shot Chart Detail,0041300102,120,2449,Luis Scola,1610612754,Indiana Pacers,2,9,48,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,21,-5,213,1,1,20140422,IND,ATL
Shot Chart Detail,0041300102,137,202714,Shelvin Mack,1610612737,Atlanta Hawks,2,8,32,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-177,192,1,1,20140422,IND,ATL
Shot Chart Detail,0041300102,163,2449,Luis Scola,1610612754,Indiana Pacers,2,6,45,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-8,6,1,1,20140422,IND,ATL
Shot Chart Detail,0041300102,164,200794,Paul Millsap,1610612737,Atlanta Hawks,2,6,27,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,20,174,113,1,1,20140422,IND,ATL
Shot Chart Detail,0041300102,181,2449,Luis Scola,1610612754,Indiana Pacers,2,5,20,Made Shot,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-60,41,1,1,20140422,IND,ATL
Shot Chart Detail,0041300102,185,201228,C.J. Watson,1610612754,Indiana Pacers,2,4,44,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,-16,261,1,1,20140422,IND,ATL
Shot Chart Detail,0041300102,188,200794,Paul Millsap,1610612737,Atlanta Hawks,2,4,26,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,23,11,1,1,20140422,IND,ATL
Shot Chart Detail,0041300102,197,201952,Jeff Teague,1610612737,Atlanta Hawks,2,3,10,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,114,254,1,1,20140422,IND,ATL
Shot Chart Detail,0041300102,213,201952,Jeff Teague,1610612737,Atlanta Hawks,2,2,28,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-4,44,1,1,20140422,IND,ATL
Shot Chart Detail,0041300102,214,202331,Paul George,1610612754,Indiana Pacers,2,2,7,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-210,168,1,1,20140422,IND,ATL
Shot Chart Detail,0041300102,221,201228,C.J. Watson,1610612754,Indiana Pacers,2,1,27,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,61,252,1,1,20140422,IND,ATL
Shot Chart Detail,0041300102,222,203544,Pero Antic,1610612737,Atlanta Hawks,2,1,9,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,27,67,269,1,1,20140422,IND,ATL
Shot Chart Detail,0041300102,245,202331,Paul George,1610612754,Indiana Pacers,3,11,27,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,24,248,12,1,1,20140422,IND,ATL
Shot Chart Detail,0041300102,246,2594,Kyle Korver,1610612737,Atlanta Hawks,3,11,7,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-97,246,1,1,20140422,IND,ATL
Shot Chart Detail,0041300102,247,201588,George Hill,1610612754,Indiana Pacers,3,10,48,Made Shot,Finger Roll Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,4,48,1,1,20140422,IND,ATL
Shot Chart Detail,0041300102,248,201952,Jeff Teague,1610612737,Atlanta Hawks,3,10,33,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,13,3,1,1,20140422,IND,ATL
Shot Chart Detail,0041300102,249,201588,George Hill,1610612754,Indiana Pacers,3,10,16,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-10,1,1,1,20140422,IND,ATL
Shot Chart Detail,0041300102,265,201588,George Hill,1610612754,Indiana Pacers,3,8,34,Made Shot,Running Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,42,53,1,1,20140422,IND,ATL
Shot Chart Detail,0041300102,269,202362,Lance Stephenson,1610612754,Indiana Pacers,3,7,58,Made Shot,Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,18,4,1,1,20140422,IND,ATL
Shot Chart Detail,0041300102,276,200794,Paul Millsap,1610612737,Atlanta Hawks,3,7,38,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-4,4,1,1,20140422,IND,ATL
Shot Chart Detail,0041300102,277,2561,David West,1610612754,Indiana Pacers,3,7,17,Made Shot,Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-11,30,1,1,20140422,IND,ATL
Shot Chart Detail,0041300102,280,202362,Lance Stephenson,1610612754,Indiana Pacers,3,6,44,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,13,-108,88,1,1,20140422,IND,ATL
Shot Chart Detail,0041300102,287,201960,DeMarre Carroll,1610612737,Atlanta Hawks,3,5,33,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,13,1,1,1,20140422,IND,ATL
Shot Chart Detail,0041300102,313,1882,Elton Brand,1610612737,Atlanta Hawks,3,3,34,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,15,-40,149,1,1,20140422,IND,ATL
Shot Chart Detail,0041300102,317,2561,David West,1610612754,Indiana Pacers,3,3,20,Made Shot,Jump Bank Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-57,34,1,1,20140422,IND,ATL
