GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM
Shot Chart Detail,0040800101,215,2544,LeBron James,1610612739,Cleveland Cavaliers,2,0,26,Made Shot,Alley Oop Layup shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-10,9,1,1,20090418,CLE,DET
Shot Chart Detail,0040800101,216,1888,Richard Hamilton,1610612765,Detroit Pistons,2,0,2,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,20,193,60,1,1,20090418,CLE,DET
Shot Chart Detail,0040800101,217,2544,LeBron James,1610612739,Cleveland Cavaliers,2,0,0,Made Shot,Running Bank shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,41,-202,362,1,1,20090418,CLE,DET
Shot Chart Detail,0040800101,222,2544,LeBron James,1610612739,Cleveland Cavaliers,3,11,39,Made Shot,Running Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,12,84,89,1,1,20090418,CLE,DET
Shot Chart Detail,0040800101,223,686,Antonio McDyess,1610612765,Detroit Pistons,3,11,21,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,17,-174,39,1,1,20090418,CLE,DET
Shot Chart Detail,0040800101,224,2590,Mo Williams,1610612739,Cleveland Cavaliers,3,11,2,Made Shot,Running Bank shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,10,-43,93,1,1,20090418,CLE,DET
Shot Chart Detail,0040800101,229,201155,Rodney Stuckey,1610612765,Detroit Pistons,3,10,7,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,13,111,77,1,1,20090418,CLE,DET
Shot Chart Detail,0040800101,233,201155,Rodney Stuckey,1610612765,Detroit Pistons,3,9,25,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,19,77,178,1,1,20090418,CLE,DET
Shot Chart Detail,0040800101,235,1888,Richard Hamilton,1610612765,Detroit Pistons,3,8,59,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,16,-163,30,1,1,20090418,CLE,DET
Shot Chart Detail,0040800101,238,2544,LeBron James,1610612739,Cleveland Cavaliers,3,8,33,Made Shot,Running Bank shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,17,-149,82,1,1,20090418,CLE,DET
Shot Chart Detail,0040800101,250,739,Rasheed Wallace,1610612765,Detroit Pistons,3,7,33,Made Shot,Turnaround Bank shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,17,-153,78,1,1,20090418,CLE,DET
Shot Chart Detail,0040800101,251,2590,Mo Williams,1610612739,Cleveland Cavaliers,3,7,19,Made Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,24,58,1,1,20090418,CLE,DET
Shot Chart Detail,0040800101,252,686,Antonio McDyess,1610612765,Detroit Pistons,3,6,58,Made Shot,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,16,-160,52,1,1,20090418,CLE,DET
Shot Chart Detail,0040800101,253,980,Zydrunas Ilgauskas,1610612739,Cleveland Cavaliers,3,6,38,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,19,-182,82,1,1,20090418,CLE,DET
Shot Chart Detail,0040800101,254,2419,Tayshaun Prince,1610612765,Detroit Pistons,3,6,8,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,-8,1,1,20090418,CLE,DET
Shot Chart Detail,0040800101,255,2590,Mo Williams,1610612739,Cleveland Cavaliers,3,5,38,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,30,160,257,1,1,20090418,CLE,DET
Shot Chart Detail,0040800101,282,201167,Arron Afflalo,1610612765,Detroit Pistons,3,3,26,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,15,146,50,1,1,20090418,CLE,DET
Shot Chart Detail,0040800101,291,1888,Richard Hamilton,1610612765,Detroit Pistons,3,2,49,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,16,77,151,1,1,20090418,CLE,DET
Shot Chart Detail,0040800101,307,201155,Rodney Stuckey,1610612765,Detroit Pistons,3,0,48,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1,20090418,CLE,DET
Shot Chart Detail,0040800101,309,693,Joe Smith,1610612739,Cleveland Cavaliers,3,0,25,Made Shot,Jump Bank Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,34,15,1,1,20090418,CLE,DET
Shot Chart Detail,0040800101,318,739,Rasheed Wallace,1610612765,Detroit Pistons,4,11,35,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,0,268,1,1,20090418,CLE,DET
Shot Chart Detail,0040800101,319,2753,Delonte West,1610612739,Cleveland Cavaliers,4,11,16,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,16,53,157,1,1,20090418,CLE,DET
Shot Chart Detail,0040800101,337,101198,Will Bynum,1610612765,Detroit Pistons,4,9,18,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-13,12,1,1,20090418,CLE,DET
Shot Chart Detail,0040800101,340,101198,Will Bynum,1610612765,Detroit Pistons,4,8,48,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,16,147,78,1,1,20090418,CLE,DET
Shot Chart Detail,0040800101,346,2590,Mo Williams,1610612739,Cleveland Cavaliers,4,8,32,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,230,3,1,1,20090418,CLE,DET
Shot Chart Detail,0040800101,348,2198,Kwame Brown,1610612765,Detroit Pistons,4,8,9,Made Shot,Tip Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-4,0,1,1,20090418,CLE,DET
Shot Chart Detail,0040800101,350,2544,LeBron James,1610612739,Cleveland Cavaliers,4,7,50,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1,20090418,CLE,DET
Shot Chart Detail,0040800101,384,2544,LeBron James,1610612739,Cleveland Cavaliers,4,5,36,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,17,-103,146,1,1,20090418,CLE,DET
Shot Chart Detail,0040800101,387,2753,Delonte West,1610612739,Cleveland Cavaliers,4,5,12,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-2,6,1,1,20090418,CLE,DET
Shot Chart Detail,0040800101,388,1888,Richard Hamilton,1610612765,Detroit Pistons,4,4,53,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,16,132,101,1,1,20090418,CLE,DET
Shot Chart Detail,0040800101,407,2760,Anderson Varejao,1610612739,Cleveland Cavaliers,4,2,56,Made Shot,Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1,20090418,CLE,DET
Shot Chart Detail,0040800101,416,200835,Walter Herrmann,1610612765,Detroit Pistons,4,2,39,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,6,1,1,20090418,CLE,DET
Shot Chart Detail,0040800101,417,2544,LeBron James,1610612739,Cleveland Cavaliers,4,2,13,Made Shot,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,15,-147,52,1,1,20090418,CLE,DET
Shot Chart Detail,0040800101,418,101131,Jason Maxiell,1610612765,Detroit Pistons,4,1,55,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,18,-139,127,1,1,20090418,CLE,DET
Shot Chart Detail,0040800101,431,200789,Daniel Gibson,1610612739,Cleveland Cavaliers,4,1,3,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,184,168,1,1,20090418,CLE,DET
Shot Chart Detail,0040800101,442,101131,Jason Maxiell,1610612765,Detroit Pistons,4,0,12,Made Shot,Putback Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,10,-2,1,1,20090418,CLE,DET
Shot Chart Detail,0040800102,2,2590,Mo Williams,1610612739,Cleveland Cavaliers,1,11,35,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,19,-172,96,1,1,20090421,CLE,DET
Shot Chart Detail,0040800102,8,980,Zydrunas Ilgauskas,1610612739,Cleveland Cavaliers,1,10,43,Made Shot,Running Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-8,77,1,1,20090421,CLE,DET
Shot Chart Detail,0040800102,12,1888,Richard Hamilton,1610612765,Detroit Pistons,1,10,14,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-2,0,1,1,20090421,CLE,DET
Shot Chart Detail,0040800102,17,980,Zydrunas Ilgauskas,1610612739,Cleveland Cavaliers,1,9,11,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,18,130,131,1,1,20090421,CLE,DET
Shot Chart Detail,0040800102,20,2544,LeBron James,1610612739,Cleveland Cavaliers,1,8,43,Made Shot,Jump Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-4,58,1,1,20090421,CLE,DET
Shot Chart Detail,0040800102,24,2590,Mo Williams,1610612739,Cleveland Cavaliers,1,8,4,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,18,-116,138,1,1,20090421,CLE,DET
Shot Chart Detail,0040800102,31,980,Zydrunas Ilgauskas,1610612739,Cleveland Cavaliers,1,7,17,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,17,174,26,1,1,20090421,CLE,DET
Shot Chart Detail,0040800102,32,739,Rasheed Wallace,1610612765,Detroit Pistons,1,6,52,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,24,-234,66,1,1,20090421,CLE,DET
Shot Chart Detail,0040800102,37,2544,LeBron James,1610612739,Cleveland Cavaliers,1,6,9,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-7,1,1,1,20090421,CLE,DET
Shot Chart Detail,0040800102,38,686,Antonio McDyess,1610612765,Detroit Pistons,1,5,57,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,17,-171,53,1,1,20090421,CLE,DET
Shot Chart Detail,0040800102,43,1888,Richard Hamilton,1610612765,Detroit Pistons,1,5,10,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,228,19,1,1,20090421,CLE,DET
Shot Chart Detail,0040800102,51,201155,Rodney Stuckey,1610612765,Detroit Pistons,1,4,18,Made Shot,Running Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,32,64,1,1,20090421,CLE,DET
Shot Chart Detail,0040800102,52,2753,Delonte West,1610612739,Cleveland Cavaliers,1,3,52,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,17,-78,156,1,1,20090421,CLE,DET
Shot Chart Detail,0040800102,73,200789,Daniel Gibson,1610612739,Cleveland Cavaliers,1,2,6,Made Shot,Step Back Jump shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-232,25,1,1,20090421,CLE,DET
Shot Chart Detail,0040800102,77,2419,Tayshaun Prince,1610612765,Detroit Pistons,1,1,32,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-15,1,1,1,20090421,CLE,DET
Shot Chart Detail,0040800102,82,2544,LeBron James,1610612739,Cleveland Cavaliers,1,0,43,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-228,96,1,1,20090421,CLE,DET
Shot Chart Detail,0040800102,102,2753,Delonte West,1610612739,Cleveland Cavaliers,2,11,1,Made Shot,Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-4,-5,1,1,20090421,CLE,DET
Shot Chart Detail,0040800102,103,201155,Rodney Stuckey,1610612765,Detroit Pistons,2,10,39,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,6,1,1,20090421,CLE,DET
Shot Chart Detail,0040800102,104,2590,Mo Williams,1610612739,Cleveland Cavaliers,2,10,22,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,181,164,1,1,20090421,CLE,DET
Shot Chart Detail,0040800102,105,101198,Will Bynum,1610612765,Detroit Pistons,2,10,0,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,21,-84,201,1,1,20090421,CLE,DET
Shot Chart Detail,0040800102,118,2590,Mo Williams,1610612739,Cleveland Cavaliers,2,9,0,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,20,62,197,1,1,20090421,CLE,DET
Shot Chart Detail,0040800102,127,201155,Rodney Stuckey,1610612765,Detroit Pistons,2,8,20,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,16,163,34,1,1,20090421,CLE,DET
Shot Chart Detail,0040800102,137,2753,Delonte West,1610612739,Cleveland Cavaliers,2,7,9,Made Shot,Jump Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-35,39,1,1,20090421,CLE,DET
Shot Chart Detail,0040800102,143,1888,Richard Hamilton,1610612765,Detroit Pistons,2,6,51,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,19,173,85,1,1,20090421,CLE,DET
Shot Chart Detail,0040800102,180,2544,LeBron James,1610612739,Cleveland Cavaliers,2,4,36,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-226,108,1,1,20090421,CLE,DET
Shot Chart Detail,0040800102,185,1888,Richard Hamilton,1610612765,Detroit Pistons,2,4,13,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-2,17,1,1,20090421,CLE,DET
Shot Chart Detail,0040800102,194,201155,Rodney Stuckey,1610612765,Detroit Pistons,2,3,19,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,2,1,1,1,20090421,CLE,DET
Shot Chart Detail,0040800102,212,980,Zydrunas Ilgauskas,1610612739,Cleveland Cavaliers,2,1,43,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-7,12,1,1,20090421,CLE,DET
Shot Chart Detail,0040800102,231,739,Rasheed Wallace,1610612765,Detroit Pistons,2,0,56,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,147,220,1,1,20090421,CLE,DET
Shot Chart Detail,0040800102,236,2753,Delonte West,1610612739,Cleveland Cavaliers,2,0,2,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,19,-199,6,1,1,20090421,CLE,DET
Shot Chart Detail,0040800102,263,2590,Mo Williams,1610612739,Cleveland Cavaliers,3,10,6,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,17,86,153,1,1,20090421,CLE,DET
Shot Chart Detail,0040800102,276,980,Zydrunas Ilgauskas,1610612739,Cleveland Cavaliers,3,8,54,Made Shot,Tip Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-4,7,1,1,20090421,CLE,DET
Shot Chart Detail,0040800102,279,686,Antonio McDyess,1610612765,Detroit Pistons,3,8,31,Made Shot,Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,1,1,1,1,20090421,CLE,DET
Shot Chart Detail,0040800102,283,1888,Richard Hamilton,1610612765,Detroit Pistons,3,7,58,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,18,-175,60,1,1,20090421,CLE,DET
Shot Chart Detail,0040800102,285,2590,Mo Williams,1610612739,Cleveland Cavaliers,3,7,37,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,0,-19,1,1,20090421,CLE,DET
Shot Chart Detail,0040800102,293,739,Rasheed Wallace,1610612765,Detroit Pistons,3,6,40,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,19,95,173,1,1,20090421,CLE,DET
Shot Chart Detail,0040800102,302,2753,Delonte West,1610612739,Cleveland Cavaliers,3,5,45,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-4,0,1,1,20090421,CLE,DET
Shot Chart Detail,0040800102,312,2544,LeBron James,1610612739,Cleveland Cavaliers,3,5,19,Made Shot,Driving Slam Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-8,0,1,1,20090421,CLE,DET
Shot Chart Detail,0040800102,313,1888,Richard Hamilton,1610612765,Detroit Pistons,3,4,52,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,19,152,127,1,1,20090421,CLE,DET
Shot Chart Detail,0040800102,314,2590,Mo Williams,1610612739,Cleveland Cavaliers,3,4,27,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,24,-240,9,1,1,20090421,CLE,DET
Shot Chart Detail,0040800102,329,2544,LeBron James,1610612739,Cleveland Cavaliers,3,3,27,Made Shot,Driving Slam Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,6,15,1,1,20090421,CLE,DET
