GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM
Shot Chart Detail,0041100102,34,2430,Carlos Boozer,1610612741,Chicago Bulls,1,6,59,Made Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,15,-152,20,1,1,20120501,CHI,PHI
Shot Chart Detail,0041100102,36,1888,Richard Hamilton,1610612741,Chicago Bulls,1,6,40,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,13,7,1,1,20120501,CHI,PHI
Shot Chart Detail,0041100102,38,201950,Jrue Holiday,1610612755,Philadelphia 76ers,1,6,16,Made Shot,Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-11,12,1,1,20120501,CHI,PHI
Shot Chart Detail,0041100102,44,1882,Elton Brand,1610612755,Philadelphia 76ers,1,5,40,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-16,1,1,1,20120501,CHI,PHI
Shot Chart Detail,0041100102,64,202730,Lavoy Allen,1610612755,Philadelphia 76ers,1,4,0,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,29,11,1,1,20120501,CHI,PHI
Shot Chart Detail,0041100102,66,2736,Luol Deng,1610612741,Chicago Bulls,1,3,52,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,176,181,1,1,20120501,CHI,PHI
Shot Chart Detail,0041100102,69,202323,Evan Turner,1610612755,Philadelphia 76ers,1,3,31,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,20,-7,209,1,1,20120501,CHI,PHI
Shot Chart Detail,0041100102,79,202730,Lavoy Allen,1610612755,Philadelphia 76ers,1,2,47,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,14,-138,30,1,1,20120501,CHI,PHI
Shot Chart Detail,0041100102,81,1888,Richard Hamilton,1610612741,Chicago Bulls,1,2,34,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,16,-4,160,1,1,20120501,CHI,PHI
Shot Chart Detail,0041100102,84,201149,Joakim Noah,1610612741,Chicago Bulls,1,1,51,Made Shot,Running Bank shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-64,7,1,1,20120501,CHI,PHI
Shot Chart Detail,0041100102,85,2738,Andre Iguodala,1610612755,Philadelphia 76ers,1,1,26,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,89,230,1,1,20120501,CHI,PHI
Shot Chart Detail,0041100102,91,201228,C.J. Watson,1610612741,Chicago Bulls,1,0,38,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-134,214,1,1,20120501,CHI,PHI
Shot Chart Detail,0041100102,118,2738,Andre Iguodala,1610612755,Philadelphia 76ers,2,10,30,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,7,14,1,1,20120501,CHI,PHI
Shot Chart Detail,0041100102,121,201950,Jrue Holiday,1610612755,Philadelphia 76ers,2,10,2,Made Shot,Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-7,12,1,1,20120501,CHI,PHI
Shot Chart Detail,0041100102,130,200758,Ronnie Brewer,1610612741,Chicago Bulls,2,8,59,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,18,127,131,1,1,20120501,CHI,PHI
Shot Chart Detail,0041100102,140,201959,Taj Gibson,1610612741,Chicago Bulls,2,8,0,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-2,19,1,1,20120501,CHI,PHI
Shot Chart Detail,0041100102,160,202323,Evan Turner,1610612755,Philadelphia 76ers,2,6,54,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,17,3,1,1,20120501,CHI,PHI
Shot Chart Detail,0041100102,162,201950,Jrue Holiday,1610612755,Philadelphia 76ers,2,6,34,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,20,15,1,1,20120501,CHI,PHI
Shot Chart Detail,0041100102,163,101249,John Lucas III,1610612741,Chicago Bulls,2,6,12,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-158,187,1,1,20120501,CHI,PHI
Shot Chart Detail,0041100102,164,201950,Jrue Holiday,1610612755,Philadelphia 76ers,2,5,52,Made Shot,Jump Bank Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,32,30,1,1,20120501,CHI,PHI
Shot Chart Detail,0041100102,185,201149,Joakim Noah,1610612741,Chicago Bulls,2,4,43,Made Shot,Running Bank shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,10,97,31,1,1,20120501,CHI,PHI
Shot Chart Detail,0041100102,197,201152,Thaddeus Young,1610612755,Philadelphia 76ers,2,3,54,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-43,53,1,1,20120501,CHI,PHI
Shot Chart Detail,0041100102,198,201149,Joakim Noah,1610612741,Chicago Bulls,2,3,31,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-29,-2,1,1,20120501,CHI,PHI
Shot Chart Detail,0041100102,201,2430,Carlos Boozer,1610612741,Chicago Bulls,2,3,11,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,18,181,-17,1,1,20120501,CHI,PHI
Shot Chart Detail,0041100102,204,101249,John Lucas III,1610612741,Chicago Bulls,2,2,41,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,28,22,1,1,20120501,CHI,PHI
Shot Chart Detail,0041100102,208,101249,John Lucas III,1610612741,Chicago Bulls,2,2,8,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,18,70,168,1,1,20120501,CHI,PHI
Shot Chart Detail,0041100102,214,101249,John Lucas III,1610612741,Chicago Bulls,2,1,42,Made Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,11,43,105,1,1,20120501,CHI,PHI
Shot Chart Detail,0041100102,215,2738,Andre Iguodala,1610612755,Philadelphia 76ers,2,1,30,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,1,9,1,1,20120501,CHI,PHI
Shot Chart Detail,0041100102,217,201149,Joakim Noah,1610612741,Chicago Bulls,2,1,15,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,15,-157,12,1,1,20120501,CHI,PHI
Shot Chart Detail,0041100102,218,201950,Jrue Holiday,1610612755,Philadelphia 76ers,2,1,4,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,72,241,1,1,20120501,CHI,PHI
