GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM
Shot Chart Detail,0049800002,103,717,Arvydas Sabonis,1610612757,Portland Trail Blazers,2,11,41,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,19990508,POR,PHX
Shot Chart Detail,0049800002,117,330,Danny Manning,1610612756,Phoenix Suns,2,10,10,Made Shot,Running Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-42,21,1,1,19990508,POR,PHX
Shot Chart Detail,0049800002,123,45,George McCloud,1610612756,Phoenix Suns,2,9,33,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,19990508,POR,PHX
Shot Chart Detail,0049800002,130,258,Brian Grant,1610612757,Portland Trail Blazers,2,8,33,Made Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-48,21,1,1,19990508,POR,PHX
Shot Chart Detail,0049800002,141,754,Jim Jackson,1610612757,Portland Trail Blazers,2,7,26,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,19990508,POR,PHX
Shot Chart Detail,0049800002,142,988,Randy Livingston,1610612756,Phoenix Suns,2,6,58,Made Shot,Running Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,10,-106,-3,1,1,19990508,POR,PHX
Shot Chart Detail,0049800002,151,1509,Kelvin Cato,1610612757,Portland Trail Blazers,2,6,11,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,19990508,POR,PHX
Shot Chart Detail,0049800002,172,330,Danny Manning,1610612756,Phoenix Suns,2,4,29,Made Shot,Running Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,63,38,1,1,19990508,POR,PHX
Shot Chart Detail,0049800002,173,375,Isaiah Rider,1610612757,Portland Trail Blazers,2,4,6,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-46,48,1,1,19990508,POR,PHX
Shot Chart Detail,0049800002,198,330,Danny Manning,1610612756,Phoenix Suns,2,2,55,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,35,33,1,1,19990508,POR,PHX
Shot Chart Detail,0049800002,201,739,Rasheed Wallace,1610612757,Portland Trail Blazers,2,2,25,Made Shot,Slam Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,19990508,POR,PHX
Shot Chart Detail,0049800002,202,467,Jason Kidd,1610612756,Phoenix Suns,2,2,4,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,13,-6,139,1,1,19990508,POR,PHX
Shot Chart Detail,0049800002,203,1005,Walt Williams,1610612757,Portland Trail Blazers,2,1,47,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,15,158,0,1,1,19990508,POR,PHX
Shot Chart Detail,0049800002,211,1005,Walt Williams,1610612757,Portland Trail Blazers,2,0,40,Made Shot,Slam Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,19990508,POR,PHX
Shot Chart Detail,0049800002,225,258,Brian Grant,1610612757,Portland Trail Blazers,3,11,11,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,19990508,POR,PHX
Shot Chart Detail,0049800002,228,757,Damon Stoudamire,1610612757,Portland Trail Blazers,3,10,50,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,22,-139,171,1,1,19990508,POR,PHX
Shot Chart Detail,0049800002,232,375,Isaiah Rider,1610612757,Portland Trail Blazers,3,10,16,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,18,70,171,1,1,19990508,POR,PHX
Shot Chart Detail,0049800002,235,339,Tom Gugliotta,1610612756,Phoenix Suns,3,10,3,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,12,123,3,1,1,19990508,POR,PHX
Shot Chart Detail,0049800002,237,717,Arvydas Sabonis,1610612757,Portland Trail Blazers,3,9,31,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,22,201,100,1,1,19990508,POR,PHX
Shot Chart Detail,0049800002,238,339,Tom Gugliotta,1610612756,Phoenix Suns,3,9,17,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,21,149,156,1,1,19990508,POR,PHX
Shot Chart Detail,0049800002,243,375,Isaiah Rider,1610612757,Portland Trail Blazers,3,8,28,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,14,-147,-10,1,1,19990508,POR,PHX
Shot Chart Detail,0049800002,244,467,Jason Kidd,1610612756,Phoenix Suns,3,8,8,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-175,177,1,1,19990508,POR,PHX
Shot Chart Detail,0049800002,245,757,Damon Stoudamire,1610612757,Portland Trail Blazers,3,7,46,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-147,201,1,1,19990508,POR,PHX
Shot Chart Detail,0049800002,246,361,Clifford Robinson,1610612756,Phoenix Suns,3,7,28,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,19990508,POR,PHX
Shot Chart Detail,0049800002,250,26,Luc Longley,1610612756,Phoenix Suns,3,6,49,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,10,-104,-5,1,1,19990508,POR,PHX
Shot Chart Detail,0049800002,255,361,Clifford Robinson,1610612756,Phoenix Suns,3,6,15,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,20,192,72,1,1,19990508,POR,PHX
Shot Chart Detail,0049800002,257,375,Isaiah Rider,1610612757,Portland Trail Blazers,3,5,50,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,19990508,POR,PHX
Shot Chart Detail,0049800002,264,364,Rex Chapman,1610612756,Phoenix Suns,3,5,5,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,21,-212,27,1,1,19990508,POR,PHX
Shot Chart Detail,0049800002,265,717,Arvydas Sabonis,1610612757,Portland Trail Blazers,3,4,47,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,19990508,POR,PHX
Shot Chart Detail,0049800002,273,375,Isaiah Rider,1610612757,Portland Trail Blazers,3,3,29,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,13,-132,-3,1,1,19990508,POR,PHX
Shot Chart Detail,0049800002,278,330,Danny Manning,1610612756,Phoenix Suns,3,3,8,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,19990508,POR,PHX
Shot Chart Detail,0049800002,282,45,George McCloud,1610612756,Phoenix Suns,3,2,39,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-160,188,1,1,19990508,POR,PHX
Shot Chart Detail,0049800002,291,739,Rasheed Wallace,1610612757,Portland Trail Blazers,3,1,37,Made Shot,Running Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,8,12,83,1,1,19990508,POR,PHX
Shot Chart Detail,0049800002,314,1727,Pat Garrity,1610612756,Phoenix Suns,4,11,15,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,19990508,POR,PHX
