GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM
Shot Chart Detail,0041000101,3,201579,Roy Hibbert,1610612754,Indiana Pacers,1,11,36,Made Shot,Tip Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,9,14,1,1,20110416,CHI,IND
Shot Chart Detail,0041000101,5,201565,Derrick Rose,1610612741,Chicago Bulls,1,11,16,Made Shot,Running Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,10,108,20,1,1,20110416,CHI,IND
Shot Chart Detail,0041000101,16,201579,Roy Hibbert,1610612754,Indiana Pacers,1,10,12,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-16,11,1,1,20110416,CHI,IND
Shot Chart Detail,0041000101,22,201579,Roy Hibbert,1610612754,Indiana Pacers,1,9,37,Made Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,67,11,1,1,20110416,CHI,IND
Shot Chart Detail,0041000101,24,201954,Darren Collison,1610612754,Indiana Pacers,1,9,17,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-4,42,1,1,20110416,CHI,IND
Shot Chart Detail,0041000101,26,202331,Paul George,1610612754,Indiana Pacers,1,9,3,Made Shot,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,0,15,1,1,20110416,CHI,IND
Shot Chart Detail,0041000101,29,2430,Carlos Boozer,1610612741,Chicago Bulls,1,8,42,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-76,20,1,1,20110416,CHI,IND
Shot Chart Detail,0041000101,39,201565,Derrick Rose,1610612741,Chicago Bulls,1,7,59,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-10,0,1,1,20110416,CHI,IND
Shot Chart Detail,0041000101,47,201575,Brandon Rush,1610612754,Indiana Pacers,1,7,13,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,237,-13,1,1,20110416,CHI,IND
Shot Chart Detail,0041000101,49,201149,Joakim Noah,1610612741,Chicago Bulls,1,6,52,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,9,19,1,1,20110416,CHI,IND
Shot Chart Detail,0041000101,57,201149,Joakim Noah,1610612741,Chicago Bulls,1,6,6,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,4,11,1,1,20110416,CHI,IND
Shot Chart Detail,0041000101,76,201565,Derrick Rose,1610612741,Chicago Bulls,1,5,8,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-3,11,1,1,20110416,CHI,IND
Shot Chart Detail,0041000101,77,201954,Darren Collison,1610612754,Indiana Pacers,1,4,58,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,17,170,-10,1,1,20110416,CHI,IND
Shot Chart Detail,0041000101,81,201954,Darren Collison,1610612754,Indiana Pacers,1,4,19,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-160,187,1,1,20110416,CHI,IND
Shot Chart Detail,0041000101,92,2430,Carlos Boozer,1610612741,Chicago Bulls,1,3,32,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,21,15,1,1,20110416,CHI,IND
Shot Chart Detail,0041000101,99,201954,Darren Collison,1610612754,Indiana Pacers,1,3,7,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,20,86,186,1,1,20110416,CHI,IND
Shot Chart Detail,0041000101,127,101122,Danny Granger,1610612754,Indiana Pacers,1,1,30,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,13,19,1,1,20110416,CHI,IND
Shot Chart Detail,0041000101,142,201565,Derrick Rose,1610612741,Chicago Bulls,1,0,9,Made Shot,Jump Bank Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,9,92,23,1,1,20110416,CHI,IND
Shot Chart Detail,0041000101,155,201228,C.J. Watson,1610612741,Chicago Bulls,2,11,9,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,15,-120,101,1,1,20110416,CHI,IND
